hotspot_name,hotspot_type,violations,avg_severity,avg_vehicle_impact,recurrence_days,latitude,longitude
SANGEETH BAR AND RESTAURANT SIRUR PARK ROAD NEHRU NAGAR GANDHINAGAR NEHRU NAGAR BENGALURU CENTRAL CITY CORPORATION BENGALURU BANGALORE NORTH BENGALURU URBAN KARNATAKA 560009 INDIA,ROAD_SEGMENT,1,1.0,3.0,1,12.989819,77.5727003
SANGEETH BAR AND RESTAURANT SIRUR PARK ROAD NEHRU NAGAR GANDHINAGAR NEHRU NAGAR BENGALURU CENTRAL CITY CORPORATION BENGALURU BANGALORE NORTH BENGALURU URBAN KARNATAKA 560020 INDIA,ROAD_SEGMENT,1,1.0,1.0,1,12.9898188,77.5727115
SANJAY GANDHI NAGAR ROAD YESHWANTHPUR BENGALURU KARNATAKA PIN560022 INDIA,ROAD_SEGMENT,2,2.0,3.0,2,13.025115,77.54741
SANJAYNAGAR MAIN ROAD NAGASHETTYHALLI BENGALURU NORTH CITY CORPORATION BENGALURU BANGALORE NORTH BENGALURU URBAN KARNATAKA 560094 INDIA,ROAD_SEGMENT,9,2.0,1.0,1,13.047146266666667,77.57569194444444
SANJAYNAGAR MAIN ROAD NGEF LAYOUT SANJAY NAGARA NAGASHETTYHALLI BENGALURU NORTH CITY CORPORATION BENGALURU BANGALORE NORTH BENGALURU URBAN KARNATAKA 560094 INDIA,ROAD_SEGMENT,1,2.0,3.0,1,13.0413929,77.5727169
SANJAYNAGAR MAIN ROAD RAMAKRISHNA LAYOUT GEDDALAHALLI BENGALURU NORTH CITY CORPORATION BENGALURU BANGALORE NORTH BENGALURU URBAN KARNATAKA 560094 INDIA,ROAD_SEGMENT,1,2.0,3.0,1,13.0272018,77.5796445
SANKEY ROAD BASHYAM CIRCLE SADASHIVA NAGAR BENGALURU KARNATAKA PIN560080 INDIA,ROAD_SEGMENT,7,1.8571428571428572,2.0,4,13.006371257142858,77.57898382857142
SANKEY ROAD CV RAMAN CIRCLE INDIAN INSTITUTE OF SCIENCE BENGALURU KARNATAKA PIN560012 INDIA,ROAD_SEGMENT,9,2.0,1.7777777777777777,6,13.012553577777778,77.56905324444445
SANKEY ROAD FOREST QUARTERS SANKEY TANK AREA MALLESHWARAM BENGALURU KARNATAKA PIN560003 INDIA,ROAD_SEGMENT,1,1.0,3.0,1,13.0105086,77.5709405
SANKEY ROAD GOKAK CHALUVALI SMARANARTHA CIRCLE MALLESHWARAM WEST BENGALURU KARNATAKA PIN560055 INDIA,ROAD_SEGMENT,15,1.3333333333333333,2.6,11,13.00930102,77.57111830000001
SANKEY ROAD MAHALAKSHMI MANDIR CIRCLE SADASHIVA NAGAR BENGALURU KARNATAKA PIN560080 INDIA,ROAD_SEGMENT,6,2.0,2.6666666666666665,5,13.003152766666666,77.58383778333334
SANKEY ROAD MALLESHWARAM 18TH CROSS JUNCTION MALLESHWARAM WEST BENGALURU KARNATAKA PIN560055 INDIA,ROAD_SEGMENT,1,1.0,2.0,1,13.0086558,77.5717929
SANKEY ROAD MD NANJUNDASWAMY CIRCLE RAJAMAHAL GUTTAHALLI BENGALURU KARNATAKA PIN560003 INDIA,ROAD_SEGMENT,6,2.5,1.3333333333333333,3,12.9995247,77.58392515
SANKEY ROAD PALACE ORCHARD UPPER SADASHIVA NAGAR BENGALURU KARNATAKA PIN560080 INDIA,ROAD_SEGMENT,25,3.2,2.96,11,13.005621920000001,77.580282908
SANKEY ROAD PALACE ORCHARDS LOWER SADASHIVA NAGAR BENGALURU KARNATAKA PIN560003 INDIA,ROAD_SEGMENT,15,2.2666666666666666,2.8666666666666667,8,13.005027680000001,77.581195
SANKEY ROAD RV LAYOUT SESHADRIPURAM BENGALURU KARNATAKA PIN560020 INDIA,ROAD_SEGMENT,2,2.0,2.0,2,12.99859205,77.58431999999999
SANKEY ROAD SRI MARAMMA TEMPLE CIRCLE INDIAN INSTITUTE OF SCIENCE BENGALURU KARNATAKA PIN560012 INDIA,ROAD_SEGMENT,2,1.0,3.0,1,13.011760500000001,77.56934534999999
SANTHUSAPET ROAD SANTHUSAPETE CHICKPETE BENGALURU KARNATAKA PIN560053 INDIA,ROAD_SEGMENT,1,2.0,1.0,1,12.9691848,77.5752666
SARJAPUR MARATHAHALLI ROAD AGARA JUNCTION HSR LAYOUT BENGALURU KARNATAKA PIN560102 INDIA,ROAD_SEGMENT,1,2.0,3.0,1,12.9246612,77.6502521
SARJAPUR MARATHAHALLI ROAD JAKKASANDRA KORAMANGALA BENGALURU KARNATAKA PIN560034 INDIA,ROAD_SEGMENT,5,1.4,2.0,4,12.92409392,77.63928996
SARJAPUR MARATHAHALLI ROAD JANATHA COLONY JAKASANDRA KORAMANGALA BENGALURU KARNATAKA PIN560034 INDIA,ROAD_SEGMENT,2,1.0,4.0,2,12.925297449999999,77.6358615
SARJAPUR MARATHAHALLI ROAD KORAMANGALA WATER TANK JUNCTION KORAMANGALA BENGALURU KARNATAKA PIN560034 INDIA,ROAD_SEGMENT,4,1.5,2.5,4,12.927316525,77.62023575
SARJAPUR MARATHAHALLI ROAD KRUPANIDHI COLLEGE JUNCTION KORAMANGALA BENGALURU KARNATAKA PIN560034 INDIA,ROAD_SEGMENT,9,1.5555555555555556,2.2222222222222223,6,12.924345748653158,77.62880842912325
SARJAPUR MARATHAHALLI ROAD SBI COLONY KORAMANGALA BENGALURU KARNATAKA PIN560034 INDIA,ROAD_SEGMENT,47,1.2553191489361701,2.425531914893617,22,12.925207695744682,77.63428022765957
SARJAPUR ROAD JAIN HEIGHTS KAIKONDRAHALLI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,1,1.0,1.0,1,12.9121252,77.6812008
SARJAPUR ROAD SALARPURIA SANCTITY KAIKONDRAHALLI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,1,1.0,3.0,1,12.912195,77.6811183
SARJAPURA MAIN ROAD AMBIENCE DIVA BELLANDUR BENGALURU KARNATAKA PIN560103 INDIA,ROAD_SEGMENT,41,2.8780487804878048,2.1951219512195124,24,12.918025919512194,77.67157834390244
SARJAPURA MAIN ROAD ASTRO ROSEWOOD APARTMENT KAIKONDRAHALLI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,10,1.9,3.0,6,12.91283113,77.68038709999999
SARJAPURA MAIN ROAD AUGUST GRAND DODDAKANNELLI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,3,1.6666666666666667,3.0,3,12.908785066666667,77.69004036666666
SARJAPURA MAIN ROAD BELLANDUR GATE BELLANDUR BENGALURU KARNATAKA PIN560102 INDIA,ROAD_SEGMENT,25,1.8,2.36,16,12.918501904,77.670110236
SARJAPURA MAIN ROAD BN MATHRUSHREE LAYOUT KAIKONDRAHALLI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,2,1.0,2.0,1,12.9143578,77.6769453
SARJAPURA MAIN ROAD BREN CHAMPIONS SQUARE AMBEDKAR NAGAR CHIKKABELLANDUR BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,10,1.9,3.8,7,12.901630919999999,77.70818850999999
SARJAPURA MAIN ROAD CONFIDENT LEO DODDAKANNELLI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,2,2.0,1.0,1,12.9040101,77.70272
SARJAPURA MAIN ROAD DIVYASREE ELAN HOMES BELLANDUR BENGALURU KARNATAKA PIN560103 INDIA,ROAD_SEGMENT,53,2.150943396226415,2.150943396226415,30,12.917000554599118,77.67310623924527
SARJAPURA MAIN ROAD DODDAKANNELLI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,2,1.0,2.0,1,12.9071823,77.694401
SARJAPURA MAIN ROAD DODDAKANNELLI CIRCLE DODDAKANNELLI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,73,1.821917808219178,1.4109589041095891,16,12.906922398630137,77.6963529
SARJAPURA MAIN ROAD DOMMANSANDRA CIRCLE DOMMASANDRA ANEKAL TALUKA BENGALURU KARNATAKA PIN562125 INDIA,ROAD_SEGMENT,18,2.8333333333333335,3.0,13,12.88351019935671,77.75194772207769
SARJAPURA MAIN ROAD DSR WOODWINDS DODDAKANNELLI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,7,1.7142857142857142,2.5714285714285716,4,12.909584128571428,77.68792911428571
SARJAPURA MAIN ROAD EAST PARK RESIDENCES HADOSIDDAPURA BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,12,2.5,2.6666666666666665,9,12.900937783333333,77.7094204
SARJAPURA MAIN ROAD ELEMENTS LAYOUT HARALUR BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,2,2.0,2.0,2,12.914068199999999,77.676716
SARJAPURA MAIN ROAD GAYATHRI LAYOUT KAIKONDRAHALLI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,15,1.1333333333333333,2.8,9,12.91258538,77.68051738
SARJAPURA MAIN ROAD GOLDEN CORNER APARTMENT BELLANDUR GATE BELLANDUR BENGALURU KARNATAKA PIN560102 INDIA,ROAD_SEGMENT,2,3.5,2.0,2,12.91901985,77.66909570000001
SARJAPURA MAIN ROAD IBLUR JUNCTION BELLANDUR BENGALURU KARNATAKA PIN560102 INDIA,ROAD_SEGMENT,12,2.0,1.5,9,12.920468795393802,77.66542046543724
SARJAPURA MAIN ROAD JAIN HEIGHTS KAIKONDRAHALLI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,61,1.2131147540983607,2.3278688524590163,29,12.91264123770492,77.68068856557377
SARJAPURA MAIN ROAD KAIKONDRAHALLI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,76,1.7894736842105263,1.986842105263158,30,12.913364143278823,77.67902162825304
SARJAPURA MAIN ROAD KEERTHI KRISHNA VIVA KAIKONDRAHALLI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,2,1.5,4.0,2,12.91092635,77.68382875
SARJAPURA MAIN ROAD KEERTHI REGALIA HALANAYAKANA HALLI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,10,1.3,3.3,9,12.910530009999999,77.68503864
SARJAPURA MAIN ROAD KODATHI GATE KODATHI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,140,1.85,1.8857142857142857,58,12.896664727142857,77.72002891214285
SARJAPURA MAIN ROAD KPR SUNRISE SQUARE P KRISHNAPPA LAYOUT DODDAKANNELLI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,1,2.0,3.0,1,12.9082668,77.6919634
SARJAPURA MAIN ROAD KT NAGAPPA REDDY LAYOUT DODDAKANNELLI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,6,2.0,3.0,3,12.907793433333334,77.69371886666666
SARJAPURA MAIN ROAD LA PALAZZO RESIDENCES AMBALIPURA BENGALURU KARNATAKA PIN560102 INDIA,ROAD_SEGMENT,2,2.0,2.0,2,12.920904799999999,77.66529525
SARJAPURA MAIN ROAD MARUTI NAGAR KAIKONDRAHALLI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,16,1.8125,1.5,7,12.914092496377425,77.677718990625
SARJAPURA MAIN ROAD MUTHANALLUR CROSS DOMMASANDRA ANEKAL TALUKA BENGALURU KARNATAKA PIN562125 INDIA,ROAD_SEGMENT,9,4.666666666666667,2.4444444444444446,6,12.887472755555557,77.73847076666667
SARJAPURA MAIN ROAD NIMRITHA KETHANA ETERNAL ACCOLADE JANATHA COLONY DODDAKANNELLI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,43,1.9534883720930232,2.0,11,12.906678460051205,77.69702590479383
SARJAPURA MAIN ROAD PREMIER INSPIRA HIGH POINT DODDAKANNELLI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,2,1.5,3.5,2,12.9057492,77.69924094999999
SARJAPURA MAIN ROAD PUJA NAVARATNA DODDAKANNELLI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,5,2.0,3.0,2,12.906345465115006,77.69867276415863
SARJAPURA MAIN ROAD PURVA WHITEHALL AMBALIPURA BENGALURU KARNATAKA PIN560102 INDIA,ROAD_SEGMENT,20,3.7,1.6,13,12.91747489,77.672316455
SARJAPURA MAIN ROAD RAINBOW DRIVE HALANAYAKANA HALLI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,17,2.235294117647059,2.8823529411764706,8,12.909739847058823,77.68711335294118
SARJAPURA MAIN ROAD RAM CIRCLE HADOSIDDAPURA BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,28,1.7857142857142858,2.0357142857142856,19,12.903480241659793,77.70422737896459
SARJAPURA MAIN ROAD SAKET CALLIPOLIS HALANAYAKANA HALLI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,38,1.0526315789473684,2.973684210526316,24,12.910323707894737,77.68575887894737
SARJAPURA MAIN ROAD SALARPURIA SANCTITY KAIKONDRAHALLI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,53,1.1132075471698113,1.8867924528301887,26,12.91211656226415,77.6816293490566
SARJAPURA MAIN ROAD SATTVA SENORITA KAIKONDRAHALLI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,17,1.2352941176470589,2.411764705882353,13,12.911254411764705,77.68302812352943
SARJAPURA MAIN ROAD SATTVA SPECTRUM KAIKONDRAHALLI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,2,1.5,3.0,2,12.91144705,77.6830292
SARJAPURA MAIN ROAD SJR PALAZZA CITY JANATHA COLONY DODDAKANNELLI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,32,1.9375,2.0,16,12.906374069207661,77.69792400044419
SARJAPURA MAIN ROAD SRI BALAJI LAYOUT BELLANDUR GATE BELLANDUR BENGALURU KARNATAKA PIN560102 INDIA,ROAD_SEGMENT,4,1.75,1.0,2,12.91941435,77.66857135000001
SARJAPURA MAIN ROAD SRI VENKATESHWARA CIRCLE HARALUR BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,38,1.868421052631579,1.5,16,12.913982546740964,77.67750244982138
SARJAPURA MAIN ROAD SRINIVASA CLASSIC BELLANDUR BENGALURU KARNATAKA PIN560103 INDIA,ROAD_SEGMENT,55,1.4545454545454546,1.8,27,12.916487961305231,77.67322052854546
SARJAPURA MAIN ROAD SUNCITY GLORIA CARMELARAM BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,1,2.0,2.0,1,12.9021005,77.7067542
SARJAPURA MAIN ROAD THE FORE AMBEDKAR NAGAR CHIKKABELLANDUR BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,2,3.0,2.0,2,12.90090935,77.71006070000001
SARJAPURA MAIN ROAD THE GROVE JANATHA COLONY DODDAKANNELLI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,3,1.3333333333333333,2.6666666666666665,2,12.905362066666667,77.70076303333333
SARJAPURA MAIN ROAD VENKATARAMANAPPA REDDY LAYOUT KAIKONDRAHALLI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,6,1.5,2.1666666666666665,5,12.913733899999999,77.67809321666667
SARJAPURA MAIN ROAD VILLA DEL MAR AMBALIPURA BENGALURU KARNATAKA PIN560102 INDIA,ROAD_SEGMENT,3,2.0,1.6666666666666667,2,12.919730999999999,77.66725013333333
SARJAPURA MAIN ROAD VRR FORTUNA DODDAKANNELLI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,14,1.9285714285714286,2.5,7,12.904448053451327,77.70213041857679
SARJAPURA MAIN ROAD VRR FORTUNA JANATHA COLONY DODDAKANNELLI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,4,2.0,2.5,3,12.90456625,77.702439725
SARJAPURA ROAD AMBALIPURA KAIKONDRAHALLI SHIVANASAMUDRA WARD BENGALURU EAST CITY CORPORATION BENGALURU BANGALORE SOUTH BENGALURU URBAN KARNATAKA 560035 INDIA,ROAD_SEGMENT,1,2.0,1.0,1,12.9171306,77.6730615
SARJAPURA ROAD AMBALIPURA KAIKONDRAHALLI SHIVANASAMUDRA WARD BENGALURU EAST CITY CORPORATION BENGALURU BANGALORE SOUTH BENGALURU URBAN KARNATAKA 560103 INDIA,ROAD_SEGMENT,1,2.0,3.0,1,12.91805,77.671505
SARJAPURA ROAD AMBALIPURA KASAVANAHALLI BENGALURU SOUTH CITY CORPORATION BENGALURU BANGALORE SOUTH BENGALURU URBAN KARNATAKA 560103 INDIA,ROAD_SEGMENT,1,2.0,2.0,1,12.9203568,77.665473
SARJAPURA ROAD DODDAKANNALLI GUNJUR BENGALURU EAST CITY CORPORATION BENGALURU BANGALORE EAST BENGALURU URBAN KARNATAKA 560035 INDIA,ROAD_SEGMENT,2,2.0,2.0,2,12.905753149999999,77.6985937
SARJAPURA ROAD DODDAKANNALLI SHIVANASAMUDRA WARD BENGALURU EAST CITY CORPORATION BENGALURU BANGALORE EAST BENGALURU URBAN KARNATAKA 560035 INDIA,ROAD_SEGMENT,1,1.0,3.0,1,12.9103942,77.6856855
SARJAPURA ROAD KODATI KODATHI BANGALORE EAST BENGALURU URBAN KARNATAKA 560035 INDIA,ROAD_SEGMENT,1,4.0,1.0,1,12.9001998,77.7105693
SARJAPURA ROAD SHIVANASAMUDRA WARD BENGALURU EAST CITY CORPORATION BENGALURU BANGALORE EAST BENGALURU URBAN KARNATAKA 560103 INDIA,ROAD_SEGMENT,1,2.0,5.0,1,12.9142187,77.6773916
SARJAPURAM JUNCTION ROAD SAJAPUR JUNCTION BELLANDUR BENGALURU KARNATAKA PIN560102 INDIA,ROAD_SEGMENT,7,2.0,2.2857142857142856,5,12.921221614285715,77.66549202857142
SARJAPURAM JUNCTION ROAD SOBHA GARNET IBLUR VILLAGE BELLANDUR BENGALURU KARNATAKA PIN560102 INDIA,ROAD_SEGMENT,15,1.6666666666666667,2.8666666666666667,8,12.921502113333334,77.66544138666667
SARJAPURAM JUNCTION ROAD SUNCITY APARTMENT BELLANDUR BENGALURU KARNATAKA PIN560103 INDIA,ROAD_SEGMENT,2,2.0,2.0,2,12.923296700000002,77.66563315
SAROVAR PORTICO 395 DODDANEKKUNDI MAIN ROAD DODDANEKUNDI DODDA NEKKUNDI BENGALURU EAST CITY CORPORATION BENGALURU BANGALORE EAST BENGALURU URBAN KARNATAKA 560037 INDIA,ROAD_SEGMENT,1,1.0,2.0,1,12.9788267,77.6947683
SAROVAR PORTICO 395 DODDANEKKUNDI MAIN ROAD FERNS HABITAT DODDANEKUNDI DODDA NEKKUNDI BENGALURU EAST CITY CORPORATION BENGALURU BANGALORE EAST BENGALURU URBAN KARNATAKA 560037 INDIA,ROAD_SEGMENT,1,5.0,4.0,1,12.9789543,77.6948087
SATTVA GLOBAL CITY PATTANAGERE MYLASANDRA BENGALURU WEST CITY CORPORATION BENGALURU BANGALORE SOUTH BENGALURU URBAN KARNATAKA 560098 INDIA,ROAD_SEGMENT,2,1.0,1.0,1,12.9172708,77.5001444
SAUNDERS ROAD NEHRU PURAM SHIVAJI NAGAR BENGALURU KARNATAKA PIN560051 INDIA,ROAD_SEGMENT,5,2.8,1.8,4,12.990172300000001,77.60920672
SAUNDERS ROAD PULIKESHI NAGAR FRAZER TOWN BENGALURU KARNATAKA PIN560005 INDIA,ROAD_SEGMENT,136,1.9338235294117647,2.2205882352941178,26,12.99526905367647,77.61085571470588
SAUNDERS ROAD SARVANTON CIRCLE FRAZER TOWN BENGALURU KARNATAKA PIN560005 INDIA,ROAD_SEGMENT,92,1.9130434782608696,2.1739130434782608,27,12.99336889673913,77.60997780326088
SAUNDERS ROAD SULTHAN NAGAR SHIVAJI NAGAR BENGALURU KARNATAKA PIN560051 INDIA,ROAD_SEGMENT,2,1.0,2.0,1,12.990455,77.6092678
SAUNDERS ROAD VEERANNA GARDEN FRAZER TOWN BENGALURU KARNATAKA PIN560005 INDIA,ROAD_SEGMENT,3,2.0,1.0,1,12.996429400000002,77.6121328
SAVI FOREX AND TOURS PRIVATE LIMITED 462 SERVICE ROAD BANDEPALYA BENGALURU SOUTH CITY CORPORATION BENGALURU BANGALORE SOUTH BENGALURU URBAN KARNATAKA 560068 INDIA,ROAD_SEGMENT,1,2.0,2.0,1,12.8918097,77.6384482
SEAGATE TECHNOLOGY NEW HORIZON COLLEGE ROAD DEVARABEESANAHALLI SHIVANASAMUDRA WARD BENGALURU EAST CITY CORPORATION BENGALURU BANGALORE EAST BENGALURU URBAN KARNATAKA 560103 INDIA,ROAD_SEGMENT,2,1.0,3.0,1,12.9318259,77.6916149
SECTOR 6 HSR LAYOUT BENGALURU SOUTH CITY CORPORATION BENGALURU BANGALORE SOUTH BENGALURU URBAN KARNATAKA 560034 INDIA,ROAD_SEGMENT,3,3.0,1.6666666666666667,3,12.9169847,77.62916543333334
SECTOR 7 HSR LAYOUT BENGALURU SOUTH CITY CORPORATION BENGALURU BANGALORE SOUTH BENGALURU URBAN KARNATAKA 560068 INDIA,ROAD_SEGMENT,4,2.0,2.25,3,12.910947925,77.6267498
SECTOR 7 HSR LAYOUT BENGALURU SOUTH CITY CORPORATION BENGALURU BANGALORE SOUTH BENGALURU URBAN KARNATAKA 560102 INDIA,ROAD_SEGMENT,6,3.3333333333333335,3.0,6,12.909031633333333,77.627951
SEEGEHALLI MAIN ROAD SRI MANJUNATHA LAYOUT KR PURAM BENGALURU KARNATAKA PIN560049 INDIA,ROAD_SEGMENT,1,2.0,1.0,1,13.0161422,77.7094082
SEETHARAMPALYA ROAD REGENT GATEWAY VISVESHWARAIAH INDUSTRIAL ESTATE BENGALURU KARNATAKA PIN560048 INDIA,ROAD_SEGMENT,1,5.0,2.0,1,12.9786276,77.7107636
SEETHARAMPALYA ROAD SEETHARAMPALYA WHITEFIELD BENGALURU KARNATAKA PIN560048 INDIA,ROAD_SEGMENT,1,2.0,3.0,1,12.9820867,77.7157317
SEETHARAMPALYA ROAD THIMMAREDDY LAYOUT HOODI BENGALURU KARNATAKA PIN560048 INDIA,ROAD_SEGMENT,1,1.0,1.0,1,12.9906096,77.7177284
SEPPINGS ROAD BHARATHI NAGAR BENGALURU CENTRAL CITY CORPORATION BENGALURU BANGALORE NORTH BENGALURU URBAN KARNATAKA 560001 INDIA,ROAD_SEGMENT,1,1.0,3.0,1,12.9901839,77.6092048
SEPPINGS ROAD BRAHMA KUMARI JAGDAMBA CIRCLE SHIVAJI NAGAR BENGALURU KARNATAKA PIN560051 INDIA,ROAD_SEGMENT,27,1.2222222222222223,1.0740740740740742,8,12.9865843,77.60833913333333
SEPPINGS ROAD NEHRU PURAM SHIVAJI NAGAR BENGALURU KARNATAKA PIN560051 INDIA,ROAD_SEGMENT,49,1.4489795918367347,1.816326530612245,13,12.988857977551021,77.60889041020408
SEPPINGS ROAD QUADRANT SQUARE SHIVAJI NAGAR BENGALURU KARNATAKA PIN560051 INDIA,ROAD_SEGMENT,7,2.0,1.4285714285714286,3,12.985376742857142,77.60719900000001
SEPPINGS ROAD SHIVAJINAGAR BENGALURU CENTRAL CITY CORPORATION BENGALURU BANGALORE NORTH BENGALURU URBAN KARNATAKA 560001 INDIA,ROAD_SEGMENT,1,2.0,2.0,1,12.9854557,77.6074128
SERPENTINE STREET SKYLINE RESIDENCY APARTMENT RICHMOND TOWN BENGALURU KARNATAKA PIN560025 INDIA,ROAD_SEGMENT,1,1.0,3.0,1,12.9647678,77.6045286
SERVICE ROAD ANANDA NAGARA ASHWATH NAGAR BENGALURU EAST CITY CORPORATION BENGALURU BANGALORE EAST BENGALURU URBAN KARNATAKA 560037 INDIA,ROAD_SEGMENT,4,1.0,3.0,2,12.96075795,77.70164825
SERVICE ROAD BANDEPALYA BENGALURU SOUTH CITY CORPORATION BENGALURU BANGALORE SOUTH BENGALURU URBAN KARNATAKA 560068 INDIA,ROAD_SEGMENT,3,2.0,2.3333333333333335,3,12.895387766666666,77.63633766666666
SERVICE ROAD BELLANDURU BENGALURU EAST CITY CORPORATION BENGALURU BANGALORE EAST BENGALURU URBAN KARNATAKA 560103 INDIA,ROAD_SEGMENT,7,2.5714285714285716,2.2857142857142856,6,12.931343337256449,77.68592158694551
SERVICE ROAD CHINNAPPANAHALLI PRIYADARSHINI WARD BENGALURU EAST CITY CORPORATION BENGALURU BANGALORE EAST BENGALURU URBAN KARNATAKA 560037 INDIA,ROAD_SEGMENT,1,1.0,3.0,1,12.9653008,77.7022893
SERVICE ROAD DODDA NEKKUNDI BENGALURU EAST CITY CORPORATION BENGALURU BANGALORE EAST BENGALURU URBAN KARNATAKA 560037 INDIA,ROAD_SEGMENT,2,3.5,2.5,2,12.97940475,77.6945359
SERVICE ROAD FERNS HABITAT DODDANEKUNDI DODDA NEKKUNDI BENGALURU EAST CITY CORPORATION BENGALURU BANGALORE EAST BENGALURU URBAN KARNATAKA 560037 INDIA,ROAD_SEGMENT,1,5.0,2.0,1,12.97919,77.69486
SERVICE ROAD FERNS HABITAT DODDANEKUNDI DODDA NEKKUNDI BENGALURU EAST CITY CORPORATION BENGALURU BANGALORE EAST BENGALURU URBAN KARNATAKA 560048 INDIA,ROAD_SEGMENT,1,1.0,2.0,1,12.9788944,77.6953776
SERVICE ROAD GREEN GLEN LAYOUT BELLANDURU BELLANDUR BENGALURU EAST CITY CORPORATION BENGALURU BANGALORE EAST BENGALURU URBAN KARNATAKA 560103 INDIA,ROAD_SEGMENT,1,2.0,3.0,1,12.9283606,77.6811411
SERVICE ROAD GREEN GLEN LAYOUT BELLANDURU BENGALURU EAST CITY CORPORATION BENGALURU BANGALORE EAST BENGALURU URBAN KARNATAKA 560103 INDIA,ROAD_SEGMENT,2,2.0,2.5,2,12.9279473,77.6802348
SERVICE ROAD HONGASANDRA BOMMANAHALLI BENGALURU SOUTH CITY CORPORATION BENGALURU BANGALORE SOUTH BENGALURU URBAN KARNATAKA 560068 INDIA,ROAD_SEGMENT,2,3.5,2.5,2,12.90668125,77.62895445000001
SERVICE ROAD HSR LAYOUT BENGALURU SOUTH CITY CORPORATION BENGALURU BANGALORE SOUTH BENGALURU URBAN KARNATAKA 560068 INDIA,ROAD_SEGMENT,3,1.6666666666666667,2.6666666666666665,3,12.905752766666666,77.62999646666667
SERVICE ROAD KAADUBEESANAHALLI PANATHUR BENGALURU EAST CITY CORPORATION BENGALURU BANGALORE EAST BENGALURU URBAN KARNATAKA 560103 INDIA,ROAD_SEGMENT,16,2.75,3.1875,11,12.9416109125,77.69655021875
SERVICE ROAD KARIYAMMANA AGRAHARA KAADUBEESANAHALLI PANATHUR BENGALURU EAST CITY CORPORATION BENGALURU BANGALORE EAST BENGALURU URBAN KARNATAKA 560103 INDIA,ROAD_SEGMENT,2,1.5,3.0,2,12.937852,77.69398375
SERVICE ROAD KEMPAPURA BENGALURU NORTH CITY CORPORATION BENGALURU BANGALORE NORTH BENGALURU URBAN KARNATAKA 560045 INDIA,ROAD_SEGMENT,3,1.3333333333333333,3.0,3,13.040965300000002,77.62269863333334
SERVICE ROAD KUDLU BENGALURU SOUTH CITY CORPORATION BENGALURU BANGALORE SOUTH BENGALURU URBAN KARNATAKA 560068 INDIA,ROAD_SEGMENT,1,2.0,1.0,1,12.886,77.6421617
SERVICE ROAD MARATHAHALLI BENGALURU EAST CITY CORPORATION BENGALURU BANGALORE EAST BENGALURU URBAN KARNATAKA 560037 INDIA,ROAD_SEGMENT,4,2.0,5.0,3,12.956986425,77.70139040000001
