hotspot_name,hotspot_type,violations,avg_severity,avg_vehicle_impact,recurrence_days,latitude,longitude,violations_log,violations_norm,severity_norm,vehicle_norm,recurrence_norm,risk_score,rank,priority,recommendation
SARJAPURA MAIN ROAD KAIKONDRAHALLI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,76,1.7894736842105263,1.986842105263158,30,12.913364143278825,77.67902162825304,4.343805421853684,7.543456279069261,19.736842105263158,31.346749226006192,18.666666666666668,10.509120028415369,437,LOW,Periodic monitoring recommended
JALAHALLI CROSS ROAD JALAHALLI CROSS JUNCTION PEENYA BENGALURU KARNATAKA PIN560058 INDIA,ROAD_SEGMENT,72,1.8472222222222223,2.2916666666666665,32,13.039964880555557,77.51883192638888,4.290459441148391,6.5666776027053615,21.180555555555557,41.029411764705884,20.0,10.422868225955138,438,LOW,Periodic monitoring recommended
BANNERGHATTA MAIN ROAD INDIAN INSTITUTE OF MANAGEMENT BENGALURU KARNATAKA PIN560076 INDIA,ROAD_SEGMENT,95,1.0105263157894735,1.2842105263157897,21,12.895166971578949,77.59926687157895,4.564348191467836,11.581651317143871,0.26315789473683737,9.02786377708979,12.666666666666668,10.376363365376601,439,LOW,Periodic monitoring recommended
RMZ ECOSPACE INTERNAL ROAD RMZ ECOSPACE BUSINESS PARK BELLANDUR BENGALURU KARNATAKA PIN560103 INDIA,ROAD_SEGMENT,73,1.7671232876712328,2.2739726027397262,31,12.927478447945203,77.68074396164384,4.30406509320417,6.815800603733879,19.17808219178082,40.467365028203076,19.333333333333336,10.360483620242007,440,LOW,Periodic monitoring recommended
BAGALURU MAIN ROAD NIRANTHARA LAYOUT DWARKA NAGAR KATTIGENAHALLI BENGALURU KARNATAKA PIN560063 INDIA,ROAD_SEGMENT,59,3.0,2.305084745762712,29,13.12222729559322,77.63088418728815,4.0943445622221,2.9757635484459755,50.0,41.455633100697916,18.000000000000004,10.353392493791677,441,LOW,Periodic monitoring recommended
OUTER RING ROAD EMBASSY TECH VILLAGE DEVARA BEESANA HALLI BENGALURU KARNATAKA PIN560103 INDIA,ROAD_SEGMENT,67,2.328358208955224,2.3134328358208958,23,12.933410090411144,77.68929036319282,4.219507705176107,5.2675330030101275,33.2089552238806,41.72080772607552,14.000000000000002,10.320962311099937,442,LOW,Periodic monitoring recommended
OUTER RING ROAD FEATHERLITE THE ADDRESS KADUBISANAHALLI BENGALURU KARNATAKA PIN560103 INDIA,ROAD_SEGMENT,69,2.072463768115942,2.4347826086956523,23,12.936800535678508,77.6928669841638,4.248495242049359,5.798302285414481,26.811594202898547,45.575447570332486,14.000000000000002,10.298573627138065,443,LOW,Periodic monitoring recommended
1ST CROSS ROAD NADA PRABHU KEMPEGOWDA CIRCLE NEW THIPPASANDRA BENGALURU KARNATAKA PIN560075 INDIA,ROAD_SEGMENT,80,1.0625,2.5875,27,12.972011644613035,77.65797482404379,4.394449154672439,8.470756099127152,1.5625,50.426470588235304,16.666666666666668,10.28751174204682,444,LOW,Periodic monitoring recommended
SIDDAVANAHALLI KRISHNA SHARMA ROAD PARESH APARTMENT KADUMALLESHWARA MALLESHWARAM BENGALURU KARNATAKA PIN560003 INDIA,ROAD_SEGMENT,76,1.75,2.1578947368421053,16,13.002149119736842,77.56930439342105,4.343805421853684,7.543456279069261,18.75,36.78018575851393,9.333333333333334,10.215440977847772,445,LOW,Periodic monitoring recommended
B NARAYANPURA MAIN ROAD VENKATAPPA COLONY MAHADEVAPURA BENGALURU KARNATAKA PIN560016 INDIA,ROAD_SEGMENT,82,2.048780487804878,1.146341463414634,8,12.99957301097561,77.67635680487805,4.418840607796598,8.917369901745731,26.21951219512195,4.648493543758963,4.0,10.188271818096728,446,LOW,Periodic monitoring recommended
4TH MAIN ROAD KPA BLOCK CHANDRA LAYOUT STAGE 2 BENGALURU KARNATAKA PIN560040 INDIA,ROAD_SEGMENT,83,1.891566265060241,1.2048192771084338,10,12.960836808433736,77.5282756253012,4.430816798843313,9.136657051102247,22.289156626506024,6.5060240963855485,5.333333333333333,10.130209175018347,447,LOW,Periodic monitoring recommended
BTP036 - Police Thimmaiah Circle (GPO),JUNCTION,75,1.24,2.773333333333333,24,12.980939836,77.59428578266666,4.330733340286331,7.304103091408898,6.0,56.329411764705874,14.666666666666666,9.993086394695744,448,LOW,Periodic monitoring recommended
3RD A CROSS ROAD EAST COLONY YELAHANKA BENGALURU KARNATAKA PIN560064 INDIA,ROAD_SEGMENT,89,1.1910112359550562,1.2921348314606742,23,13.09962963033708,77.58854045730337,4.499809670330265,10.39993433644949,4.775280898876405,9.279576999339062,14.000000000000002,9.961454409014184,449,LOW,Periodic monitoring recommended
MUMBAI BENGALURU HIGHWAY NAGASANDRA BENGALURU KARNATAKA PIN560073 INDIA,ROAD_SEGMENT,62,2.8548387096774195,1.8870967741935485,26,13.048786367580645,77.49785138903226,4.143134726391533,3.869124048092132,46.37096774193549,28.178368121442126,16.0,9.94131441873936,450,LOW,Periodic monitoring recommended
RAILWAY SAMANTARA ROAD SAMVRIDDHI GARDENIA BYATARAYANAPURA BENGALURU KARNATAKA PIN560092 INDIA,ROAD_SEGMENT,82,1.8658536585365852,1.1341463414634143,14,13.069971690243902,77.58684270243901,4.418840607796598,8.917369901745731,21.646341463414632,4.261119081779041,8.0,9.911586021827002,451,LOW,Periodic monitoring recommended
HOSUR ROAD NARASIMHA REDDY LAYOUT GARVEBHAVI PALYA BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,67,1.8507462686567164,2.925373134328358,16,12.8966459550189,77.63545804650748,4.219507705176107,5.2675330030101275,21.26865671641791,61.15891132572433,9.333333333333334,9.865504307002777,452,LOW,Periodic monitoring recommended
J LINGAIAH ROAD UNISHIRE PRATYAKSH KUMARA PARK WEST SESHADRIPURAM BENGALURU KARNATAKA PIN560020 INDIA,ROAD_SEGMENT,76,1.25,2.1973684210526314,38,12.990829205263156,77.57470857368422,4.343805421853684,7.543456279069261,6.25,38.034055727554176,24.000000000000004,9.761467809633118,453,LOW,Periodic monitoring recommended
18TH CROSS ROAD SARANGAPANI MALLESHWARAM WEST BENGALURU KARNATAKA PIN560055 INDIA,ROAD_SEGMENT,68,1.6911764705882353,2.426470588235294,42,13.008552601470589,77.56975173676472,4.23410650459726,5.534840788649554,17.27941176470588,45.311418685121104,26.66666666666667,9.754718074979621,454,LOW,Periodic monitoring recommended
BTP133 - Adugodi Junction,JUNCTION,67,1.985074626865672,2.298507462686567,32,12.941890507462688,77.60854312089552,4.219507705176107,5.2675330030101275,24.626865671641802,41.2467076382792,20.0,9.739048351486243,455,LOW,Periodic monitoring recommended
MUMBAI BENGALURU HIGHWAY SOBHA GARRISON NAGASANDRA BENGALURU KARNATAKA PIN560073 INDIA,ROAD_SEGMENT,78,2.141025641025641,1.1794871794871795,7,13.047151148717948,77.5009565974359,4.3694478524670215,8.012975802416655,28.525641025641026,5.70135746606335,3.3333333333333335,9.71467928446726,456,LOW,Periodic monitoring recommended
BTP121 - KH Circle,JUNCTION,75,1.2666666666666666,2.306666666666666,35,12.951919158666666,77.59041085733334,4.330733340286331,7.304103091408898,6.666666666666665,41.505882352941164,22.0,9.685243257440842,457,LOW,Periodic monitoring recommended
WHITEFIELD ROAD INDIAN OIL CAMPUS MAHADEVAPURA BENGALURU KARNATAKA PIN560016 INDIA,ROAD_SEGMENT,56,2.6607142857142856,2.821428571428572,31,12.999288071428571,77.68773567321429,4.04305126783455,2.0365700883987814,41.51785714285714,57.857142857142875,19.333333333333336,9.64056559452855,458,LOW,Periodic monitoring recommended
SRINIVAGILU MAIN ROAD SONY WORLD JUNCTION KORAMANGALA BENGALURU KARNATAKA PIN560034 INDIA,ROAD_SEGMENT,74,1.9054054054054053,1.1891891891891893,44,12.937193847297298,77.62704586216216,4.31748811353631,7.0615795707617,22.63513513513513,6.009538950715426,28.000000000000004,9.613254117658645,459,LOW,Periodic monitoring recommended
PROMENADE ROAD PULIKESHI NAGAR FRAZER TOWN BENGALURU KARNATAKA PIN560005 INDIA,ROAD_SEGMENT,64,2.125,2.765625,12,12.994781553125,77.6096444828125,4.174387269895637,4.441366186550278,28.125,56.08455882352943,6.666666666666667,9.503154223750027,460,LOW,Periodic monitoring recommended
HOSUR ROAD KRISHNA REDDY INDUSTRIAL AREA GARVEBHAVI PALYA BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,69,1.8695652173913044,2.420289855072464,15,12.891187895092749,77.63893001152944,4.248495242049359,5.798302285414481,21.73913043478261,45.115089514066504,8.666666666666668,9.501642680846505,461,LOW,Periodic monitoring recommended
11TH CROSS ROAD ACHARYA SRI RAMANUJA CIRCLE MALLESHWARAM BENGALURU KARNATAKA PIN560003 INDIA,ROAD_SEGMENT,76,1.736842105263158,1.6842105263157894,18,13.001898219736844,77.57085121052631,4.343805421853684,7.543456279069261,18.42105263157895,21.733746130030955,10.666666666666668,9.496890926248184,462,LOW,Periodic monitoring recommended
BTP138 - Sarjapur Road Check Post,JUNCTION,70,1.4285714285714286,2.442857142857143,40,12.927108226774552,77.61689196143901,4.2626798770413155,6.058026613451306,10.714285714285715,45.83193277310926,25.333333333333336,9.476113167511745,463,LOW,Periodic monitoring recommended
ITPL MAIN ROAD SATTVA KNOWLEDGE COURT KUNDALHALLI BENGALURU KARNATAKA PIN560048 INDIA,ROAD_SEGMENT,68,2.0,2.323529411764706,13,12.974308025,77.71096717794117,4.23410650459726,5.534840788649554,25.0,42.04152249134949,7.333333333333333,9.396615422153785,464,LOW,Periodic monitoring recommended
BTP196 - Sarakki Main Road,JUNCTION,70,1.9285714285714288,1.9714285714285715,22,12.911092350105823,77.57810690285714,4.2626798770413155,6.058026613451306,23.214285714285722,30.857142857142865,13.333333333333334,9.377373671713428,465,LOW,Periodic monitoring recommended
OUTER RING ROAD KARTHIK NAGAR MARATHAHALLI BENGALURU KARNATAKA PIN560037 INDIA,ROAD_SEGMENT,55,3.0727272727272728,2.309090909090909,19,12.969175649090907,77.70076320181819,4.02535169073515,1.7124862630987447,51.81818181818182,41.58288770053476,11.333333333333334,9.197618243990583,466,LOW,Periodic monitoring recommended
RK ROAD NUMBER 7 VISTA PIXEL JAKKURU LAYOUT JAKKURU BENGALURU KARNATAKA PIN560064 INDIA,ROAD_SEGMENT,76,1.618421052631579,1.5263157894736843,25,13.071056996052633,77.59250493947368,4.343805421853684,7.543456279069261,15.460526315789474,16.718266253869974,15.333333333333336,9.183397634194524,467,LOW,Periodic monitoring recommended
BTP212 - Minto Junction,JUNCTION,70,1.2714285714285714,2.857142857142857,21,12.960261304285714,77.57142081571428,4.2626798770413155,6.058026613451306,6.785714285714284,58.99159663865547,12.666666666666668,9.107905884598582,468,LOW,Periodic monitoring recommended
2ND CROSS ROAD BLOCK 2 ARMANE NAGAR BENGALURU KARNATAKA PIN560094 INDIA,ROAD_SEGMENT,72,1.3333333333333333,2.375,26,13.028134918055557,77.57354964444444,4.290459441148391,6.5666776027053615,8.333333333333332,43.6764705882353,16.0,9.070498944909387,469,LOW,Periodic monitoring recommended
ITPL MAIN ROAD MARUTI PLATINUM AECS LAYOUT KUNDALHALLI BENGALURU KARNATAKA PIN560037 INDIA,ROAD_SEGMENT,62,2.0,2.661290322580645,26,12.95909199032258,77.71589192258065,4.143134726391533,3.869124048092132,25.0,52.770398481973444,16.0,9.033819162572378,470,LOW,Periodic monitoring recommended
DR RAJKUMAR PUNIYA BHOOMI ROAD FTI JUNCTION NANDINI LAYOUT BENGALURU KARNATAKA PIN560096 INDIA,ROAD_SEGMENT,54,1.8148148148148149,4.148148148148148,28,13.022109218518516,77.53253552037037,4.007333185232471,1.3825627764129877,20.370370370370374,100.0,17.333333333333336,9.009753924834094,471,LOW,Periodic monitoring recommended
1ST CROSS ROAD RANKA COURT HALASURU BENGALURU KARNATAKA PIN560008 INDIA,ROAD_SEGMENT,68,1.0735294117647058,2.9558823529411766,38,12.97219439117647,77.62581596617646,4.23410650459726,5.534840788649554,1.838235294117646,62.1280276816609,24.000000000000004,8.918097544414454,472,LOW,Periodic monitoring recommended
SRI VENKATARANGA IYENGAR ROAD MANTRI SQUARE MALLESHWARAM BENGALURU KARNATAKA PIN560003 INDIA,ROAD_SEGMENT,71,1.323943661971831,2.352112676056338,29,12.991748746478876,77.5714415661972,4.276666119016055,6.314118314133754,8.098591549295776,42.94946147473074,18.000000000000004,8.908626879973118,473,LOW,Periodic monitoring recommended
CHIKKA BEGUR MAIN ROAD POLISAPPA LAYOUT SINGASANDRA BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,58,2.0,3.0,34,12.886988958679492,77.6408782625862,4.07753744390572,2.6680208738242506,25.0,63.5294117647059,21.333333333333336,8.877553953961362,474,LOW,Periodic monitoring recommended
AS CHAR MAIN ROAD SANTHUSAPETE CHICKPETE BENGALURU KARNATAKA PIN560053 INDIA,ROAD_SEGMENT,61,2.0491803278688523,2.459016393442623,33,12.969097504918032,77.57528511147541,4.127134385045092,3.5761536680350536,26.22950819672131,46.345226615236264,20.666666666666668,8.83446841819532,475,LOW,Periodic monitoring recommended
11TH CROSS ROAD LAXMAIAH BLOCK GANGA NAGAR BENGALURU KARNATAKA PIN560024 INDIA,ROAD_SEGMENT,69,1.5217391304347827,2.231884057971014,30,13.027626723188408,77.58602637971015,4.248495242049359,5.798302285414481,13.043478260869568,39.13043478260869,18.666666666666668,8.83284472688231,476,LOW,Periodic monitoring recommended
1ST MAIN ROAD RAILWAY OFFICERS ENCLAVE GANDHI NAGAR BENGALURU KARNATAKA PIN560009 INDIA,ROAD_SEGMENT,69,1.6956521739130437,2.0,27,12.979052420289856,77.58150256666667,4.248495242049359,5.798302285414481,17.391304347826093,31.764705882352946,16.666666666666668,8.799340890565174,477,LOW,Periodic monitoring recommended
NAGARABHAVI MAIN ROAD NAGARABAVI CIRCLE CHANDRA LAYOUT STAGE 1 BENGALURU KARNATAKA PIN560072 INDIA,ROAD_SEGMENT,57,2.649122807017544,2.210526315789474,27,12.958506084210526,77.51897618947368,4.060443010546419,2.355017386604985,41.2280701754386,38.45201238390094,16.666666666666668,8.76275487935623,478,LOW,Periodic monitoring recommended
RT NAGAR MAIN ROAD NRUPATHUNGA EXTENSION RT NAGAR BENGALURU KARNATAKA PIN560032 INDIA,ROAD_SEGMENT,71,2.014084507042253,1.5070422535211268,13,13.021027670422535,77.59247169295774,4.276666119016055,6.314118314133754,25.352112676056326,16.10604805302403,7.333333333333333,8.758474988230503,479,LOW,Periodic monitoring recommended
HESARAGHATTA MAIN ROAD DEFENCE COLONY BAGALAGUNTE BENGALURU KARNATAKA PIN560073 INDIA,ROAD_SEGMENT,68,1.1764705882352942,2.647058823529412,39,13.054764463235294,77.50762386029412,4.23410650459726,5.534840788649554,4.411764705882354,52.318339100346044,24.666666666666668,8.718299389858515,480,LOW,Periodic monitoring recommended
SARJAPURA MAIN ROAD DODDAKANNELLI CIRCLE DODDAKANNELLI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,73,1.821917808219178,1.4109589041095891,16,12.906922398630137,77.6963529,4.30406509320417,6.815800603733879,20.54794520547945,13.053988718775184,9.333333333333334,8.626801106140475,481,LOW,Periodic monitoring recommended
1ST MAIN ROAD RENAISSANCE TEMPLE APARTMENT YESHWANTHPUR SUBURB STAGE 2 YESHWANTHPUR BENGALURU KARNATAKA PIN560022 INDIA,ROAD_SEGMENT,73,1.6027397260273972,1.7534246575342465,16,13.012709057534249,77.55214454657535,4.30406509320417,6.815800603733879,15.068493150684931,23.932312651087834,9.333333333333334,8.622772097276656,482,LOW,Periodic monitoring recommended
AMRUTHA COLLEGE ROAD CONFIDENT PHOENIX HARALUR BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,72,1.0972222222222223,2.2916666666666665,31,12.901292256944444,77.67563110416667,4.290459441148391,6.5666776027053615,2.430555555555558,41.029411764705884,19.333333333333336,8.514534892621807,483,LOW,Periodic monitoring recommended
THIMMAIAH ROAD NAYAK CIRCLE SHIVAJI NAGAR BENGALURU KARNATAKA PIN560051 INDIA,ROAD_SEGMENT,74,1.7837837837837838,1.2432432432432432,17,12.99042253108108,77.5997072527027,4.31748811353631,7.0615795707617,19.594594594594593,7.726550079491257,10.0,8.495050620043383,484,LOW,Periodic monitoring recommended
1ST MAIN ROAD SADDUGUNTEPALYA BENGALURU KARNATAKA PIN560029 INDIA,ROAD_SEGMENT,75,1.36,1.36,36,12.930879522666666,77.60575558000001,4.330733340286331,7.304103091408898,9.000000000000002,11.435294117647066,22.666666666666668,8.448380512342805,485,LOW,Periodic monitoring recommended
9TH MAIN ROAD RAJATH GREENS BLOCK 5 STAGE 1 HBR LAYOUT BENGALURU KARNATAKA PIN560043 INDIA,ROAD_SEGMENT,69,1.0,3.2028985507246377,10,13.034477640579713,77.62386725652173,4.248495242049359,5.798302285414481,0.0,69.97442455242968,5.333333333333333,8.404029722619736,486,LOW,Periodic monitoring recommended
MADHAVARAYA MUDALIAR ROAD PUTTANNA JUNCTION FRAZER TOWN BENGALURU KARNATAKA PIN560005 INDIA,ROAD_SEGMENT,60,2.1,2.4166666666666665,24,13.000946116666666,77.61216267166667,4.110873864173311,3.2784193337115464,27.500000000000004,45.0,14.666666666666666,8.35606880030257,487,LOW,Periodic monitoring recommended
HOSUR ROAD ZED ENCLAVE HAL LAYOUT BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,53,2.0,3.7735849056603774,20,12.880590139622642,77.64528843584905,3.9889840465642745,1.0465853111236378,25.0,88.10210876803552,12.0,8.342373687300686,488,LOW,Periodic monitoring recommended
J LINGAIAH ROAD KEMPANNA BLOCK SESHADRIPURAM BENGALURU KARNATAKA PIN560020 INDIA,ROAD_SEGMENT,81,1.0,1.4197530864197532,22,12.997798523456792,77.58131879135803,4.406719247264253,8.69542466163622,0.0,13.333333333333336,13.333333333333334,8.28967306264231,489,LOW,Periodic monitoring recommended
12TH MAIN ROAD SONY WORLD JUNCTION INDIRANAGAR BENGALURU KARNATAKA PIN560008 INDIA,ROAD_SEGMENT,61,1.7540983606557377,2.4754098360655736,38,12.970180793442625,77.64078428032788,4.127134385045092,3.5761536680350536,18.852459016393443,46.865959498553515,24.000000000000004,8.289466810995062,490,LOW,Periodic monitoring recommended
5TH A MAIN ROAD VINAYAKA NAGAR HEBBAL BENGALURU KARNATAKA PIN560024 INDIA,ROAD_SEGMENT,72,1.5,1.6111111111111112,26,13.036183622222222,77.58941382083333,4.290459441148391,6.5666776027053615,12.5,19.411764705882355,16.0,8.273930317458408,491,LOW,Periodic monitoring recommended
BROADWAY ROAD CHANDNI CHOWK BENGALURU KARNATAKA PIN560051 INDIA,ROAD_SEGMENT,70,1.6714285714285717,1.5285714285714285,27,12.986405071428573,77.60471487428572,4.2626798770413155,6.058026613451306,16.785714285714292,16.789915966386555,16.666666666666668,8.197821850985136,492,LOW,Periodic monitoring recommended
13TH MAIN ROAD THE METROPOLITAN COOPERATIVE HOUSING SOCIETY SECTOR 4 HSR LAYOUT BENGALURU KARNATAKA PIN560102 INDIA,ROAD_SEGMENT,73,1.3150684931506849,1.7397260273972603,25,12.912989591780825,77.6381096849315,4.30406509320417,6.815800603733879,7.8767123287671215,23.497179693795328,15.333333333333336,8.181837367220249,493,LOW,Periodic monitoring recommended
5TH MAIN ROAD KODIHALLI BENGALURU KARNATAKA PIN560008 INDIA,ROAD_SEGMENT,81,1.0,1.382716049382716,20,12.962230653559027,77.64908911949507,4.406719247264253,8.69542466163622,0.0,12.15686274509804,12.0,8.164182866563879,494,VERY LOW,Low enforcement priority
1ST MAIN ROAD LUMOS INDUSTRIAL SUBURB YESHWANTHPUR BENGALURU KARNATAKA PIN560022 INDIA,ROAD_SEGMENT,53,1.9056603773584904,3.641509433962264,28,13.01602176981132,77.5496310981132,3.9889840465642745,1.0465853111236378,22.64150943396226,83.90677025527194,17.333333333333336,8.1634243717254,495,VERY LOW,Low enforcement priority
KRISHNARAJAPURAM ROAD KOTTURU DOORAVANI NAGAR BENGALURU KARNATAKA PIN560016 INDIA,ROAD_SEGMENT,68,1.3235294117647058,2.3529411764705883,25,13.000883086764706,77.67687650735294,4.23410650459726,5.534840788649554,8.088235294117647,42.97577854671281,15.333333333333336,8.152151754333715,496,VERY LOW,Low enforcement priority
ROBERTSON ROAD FRAZER TOWN BENGALURU KARNATAKA PIN560005 INDIA,ROAD_SEGMENT,82,1.024390243902439,1.0609756097560976,22,12.997058413414637,77.6144390292683,4.418840607796598,8.917369901745731,0.6097560975609762,1.9368723098995733,13.333333333333334,7.958381813314329,497,VERY LOW,Low enforcement priority
DEVARABISANAHALLI ROAD SHILPITHA TECH PARK KARIYAMMANA AGRAHARA BENGALURU KARNATAKA PIN560103 INDIA,ROAD_SEGMENT,70,1.3,2.0285714285714285,22,12.931576489505584,77.68585975311669,4.2626798770413155,6.058026613451306,7.500000000000001,32.67226890756302,13.333333333333334,7.8967014028058635,498,VERY LOW,Low enforcement priority
HOSUR ROAD METRO URBANO MUNI REDDY LAYOUT GARVEBHAVI PALYA BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,57,2.0,2.771929824561404,22,12.892605353517812,77.63746283155892,4.060443010546419,2.355017386604985,25.0,56.284829721362264,13.333333333333334,7.864922062018769,499,VERY LOW,Low enforcement priority
BANNERGHATTA MAIN ROAD VIJAY SHREE LAYOUT HULIMAVU BENGALURU KARNATAKA PIN560076 INDIA,ROAD_SEGMENT,64,1.828125,1.625,37,12.8817979515625,77.595890590625,4.174387269895637,4.441366186550278,20.703125,19.85294117647059,23.333333333333332,7.782719174730419,500,VERY LOW,Low enforcement priority
16TH CROSS ROAD RANGANATHAPURA MALLESHWARAM BENGALURU KARNATAKA PIN560003 INDIA,ROAD_SEGMENT,60,1.5833333333333333,2.716666666666667,31,13.00639908,77.57115307166667,4.110873864173311,3.2784193337115464,14.583333333333332,54.52941176470589,19.333333333333336,7.774206055204532,501,VERY LOW,Low enforcement priority
HEBBAL FLYOVER HEBBAL BENGALURU KARNATAKA PIN560024 INDIA,ROAD_SEGMENT,64,1.6875,2.140625,22,13.04033821875,77.5897242328125,4.174387269895637,4.441366186550278,17.1875,36.231617647058826,13.333333333333334,7.75009049825983,502,VERY LOW,Low enforcement priority
2ND MAIN ROAD SHREE MG SESHADRI CIRCLE SESHADRIPURAM BENGALURU KARNATAKA PIN560020 INDIA,ROAD_SEGMENT,77,1.103896103896104,1.207792207792208,28,12.989568793506496,77.57347264675325,4.356708826689592,7.779720952238057,2.5974025974025983,6.600458365164258,17.333333333333336,7.680206606455585,503,VERY LOW,Low enforcement priority
MAGADI MAIN ROAD PATTANAGERE NAGAR SUNKADAKATTE BENGALURU KARNATAKA PIN560091 INDIA,ROAD_SEGMENT,62,1.6612903225806452,2.1129032258064515,34,12.99005408688637,77.50310876451613,4.143134726391533,3.869124048092132,16.53225806451613,35.351043643263765,21.333333333333336,7.582743893755174,504,VERY LOW,Low enforcement priority
C CHOWDAPPA MAIN ROAD HOSHALLI PADARAYANAPURA BENGALURU KARNATAKA PIN560026 INDIA,ROAD_SEGMENT,64,1.59375,1.75,42,12.964283134375,77.549882284375,4.174387269895637,4.441366186550278,14.84375,23.823529411764703,26.66666666666667,7.561977753161791,505,VERY LOW,Low enforcement priority
DR RAJKUMAR PUNIYA BHOOMI ROAD GORGUNTEPALYA JUNCTION YESHWANTHPUR BENGALURU KARNATAKA PIN560022 INDIA,ROAD_SEGMENT,59,2.135593220338983,1.7457627118644068,35,13.030290466101697,77.53696887288136,4.0943445622221,2.9757635484459755,28.389830508474578,23.688933200398804,22.0,7.504040549624179,506,VERY LOW,Low enforcement priority
WHEELER ROAD SINDHI COLONY COX TOWN BENGALURU KARNATAKA PIN560005 INDIA,ROAD_SEGMENT,55,2.6,1.9090909090909087,21,12.995341074545456,77.61652544181817,4.02535169073515,1.7124862630987447,40.0,28.87700534759357,12.666666666666668,7.447172611192008,507,VERY LOW,Low enforcement priority
2ND MAIN ROAD PHOENIX MARKETCITY DYAVASANDRA INDUSTRIAL ESTATE PHASE 2 MAHADEVAPURA BENGALURU KARNATAKA PIN560048 INDIA,ROAD_SEGMENT,60,1.8833333333333333,2.2,21,12.995175441988671,77.69623365959727,4.110873864173311,3.2784193337115464,22.083333333333332,38.117647058823536,12.666666666666668,7.370284486577082,508,VERY LOW,Low enforcement priority
4TH CROSS ROAD BRIGADE OPUS HEBBAL BENGALURU KARNATAKA PIN560092 INDIA,ROAD_SEGMENT,54,1.851851851851852,3.074074074074074,26,13.058163224074072,77.59155047222222,4.007333185232471,1.3825627764129877,21.2962962962963,65.88235294117648,16.0,7.329797497818845,509,VERY LOW,Low enforcement priority
MBT ROAD AVALAHALLI SOUTH TALUKA BENGALURU KARNATAKA PIN560049 INDIA,ROAD_SEGMENT,51,2.862745098039216,1.9803921568627447,22,13.03535320392157,77.73524785882353,3.9512437185814275,0.35555016423455266,46.5686274509804,31.141868512110722,13.333333333333334,7.165062968757885,510,VERY LOW,Low enforcement priority
BTP107 - National College Junction,JUNCTION,73,1.2054794520547945,1.4109589041095891,18,12.948955050684932,77.57294951506849,4.30406509320417,6.815800603733879,5.136986301369861,13.053988718775184,10.666666666666668,7.1523718823961815,511,VERY LOW,Low enforcement priority
80 FEET ROAD ASHWATH NAGAR ARMANE NAGAR BENGALURU KARNATAKA PIN560094 INDIA,ROAD_SEGMENT,60,1.8833333333333333,2.0166666666666666,22,13.026915563333334,77.57954554666667,4.110873864173311,3.2784193337115464,22.083333333333332,32.294117647058826,13.333333333333334,7.11244134932218,512,VERY LOW,Low enforcement priority
JAYAMAHAL MAIN ROAD MUNIREDDYPALYA JC NAGAR BENGALURU KARNATAKA PIN560006 INDIA,ROAD_SEGMENT,62,1.3709677419354838,2.2419354838709675,33,13.006220845161293,77.59291219999999,4.143134726391533,3.869124048092132,9.274193548387094,39.44971537001897,20.666666666666668,7.028537695146698,513,VERY LOW,Low enforcement priority
27TH MAIN ROAD HSR LAYOUT 27TH MAIN JUNCTION HSR LAYOUT BENGALURU KARNATAKA PIN560102 INDIA,ROAD_SEGMENT,60,1.2,2.833333333333333,31,12.923117023333331,77.651535285,4.110873864173311,3.2784193337115464,4.999999999999999,58.23529411764705,19.333333333333336,7.001166839518257,514,VERY LOW,Low enforcement priority
BHADRAPPA FLYOVER MUNIYAPPA LAYOUT NAGASHETTY HALLI RMV STAGE 2 BENGALURU KARNATAKA PIN560094 INDIA,ROAD_SEGMENT,61,2.0,1.7377049180327868,16,13.047490096721312,77.5744040180328,4.127134385045092,3.5761536680350536,25.0,23.432979749276754,9.333333333333334,6.999238588558548,515,VERY LOW,Low enforcement priority
OUTER RING ROAD SAJAPUR JUNCTION BELLANDUR BENGALURU KARNATAKA PIN560102 INDIA,ROAD_SEGMENT,58,1.896551724137931,1.913793103448276,36,12.920932940484528,77.66545446317672,4.07753744390572,2.6680208738242506,22.413793103448278,29.026369168357007,22.666666666666668,6.9604478011554125,516,VERY LOW,Low enforcement priority
7TH MAIN ROAD JJR NAGAR CIRCLE JJR NAGAR NORTH BENGALURU KARNATAKA PIN560018 INDIA,ROAD_SEGMENT,59,2.0847457627118646,1.728813559322034,20,12.96456427457627,77.55474436779662,4.0943445622221,2.9757635484459755,27.118644067796616,23.150548354935204,12.0,6.8500026632832025,517,VERY LOW,Low enforcement priority
KIADB ROAD KRISHNA GOWDA LAYOUT T DASARAHALLI BENGALURU KARNATAKA PIN560057 INDIA,ROAD_SEGMENT,58,1.862068965517241,2.189655172413793,22,13.041781507471264,77.5144880275862,4.07753744390572,2.6680208738242506,21.55172413793103,37.78904665314403,13.333333333333334,6.845708112176372,518,VERY LOW,Low enforcement priority
